NAME,RA,DEC,PMRA,PMDEC,EPOCH,RESOLUTION,SUBSURVEY,TEMPLATE,RULESET,EXTENT_FLAG,EXTENT_PARAMETER,EXTENT_INDEX,MAG_TYPE,MAG,MAG_ERR,DATE_EARLIEST,DATE_LATEST,CADENCE,REDDENING,REDSHIFT_ESTIMATE,REDSHIFT_ERROR,TEMPLATE_REDSHIFT,CAL_MAG_BLUE,CAL_MAG_GREEN,CAL_MAG_RED,CAL_MAG_ERR_BLUE,CAL_MAG_ERR_GREEN,CAL_MAG_ERR_RED,CAL_MAG_ID_BLUE,CAL_MAG_ID_GREEN,CAL_MAG_ID_RED,CLASSIFICATION,COMPLETENESS,PARALLAX
62432474,344.697886,-29.326912,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid59_snt1_phase17_redshift0.169.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,21.625021,0.0,2461635.0,2461640.0,1048576,0.0,0.178858,0.0,0.178858,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
131876421,305.31205,-7.190422,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid1060_snt70_phase10_redshift1.150.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,21.737083,0.0,2462327.0,2462332.0,1048576,0.0,1.41721,0.0,1.41721,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
37234206,85.135751,-35.781919,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid1052_snt70_phase50_redshift1.099.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,22.929901,0.0,2462174.0,2462179.0,1048576,0.0,1.10026,0.0,1.10026,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
203511335,161.268242,-34.827373,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid193_snt1_phase9_redshift0.355.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,22.502617,0.0,2461544.0,2461549.0,1048576,0.0,0.365238,0.0,0.365238,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
81910856,71.130612,-1.614882,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid1329_snt25_phase20_redshift0.132.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,22.554247,0.0,2461411.0,2461416.0,1048576,0.0,0.123821,0.0,0.123821,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
50123382,137.342419,-23.549644,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid1323_snt25_phase25_redshift0.092.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,21.739807,0.0,2461897.0,2461902.0,1048576,0.0,0.11034,0.0,0.11034,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
72686393,1.543599,-2.393622,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid1323_snt25_phase25_redshift0.092.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,22.60715,0.0,2461017.0,2461022.0,1048576,0.0,0.09351,0.0,0.09351,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
163653565,321.380511,-45.986389,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid33_snt1_phase49_redshift0.095.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,21.022596,0.0,2461240.0,2461245.0,1048576,0.0,0.056443,0.0,0.056443,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
183213379,101.822268,-37.905502,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid48_snt1_phase41_redshift0.136.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,20.855219,0.0,2461480.0,2461485.0,1048576,0.0,0.12779,0.0,0.12779,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
83740120,195.820175,-36.609634,0.0,0.0,2000.0,1,tides-hosts,SF_col00pt600_mass09pt25_sfr10pt00_z00pt450.fits,tides_hostsMay2024,0,0.0,0.0,LSST_r_AB,21.8378,0.0,2461463.9,2462865.0,0,0.0,0.445664,0.0,0.445664,0.0,0.0,0.0,0.0,0.0,0.0,,,,GAL,0.0,0.0
124636539,114.069685,-4.203055,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid174_snt1_phase1_redshift0.335.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,22.59053,0.0,2461398.0,2461403.0,1048576,0.0,0.337615,0.0,0.337615,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
109296573,205.307468,-45.484746,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid1113_snt21_phase25_redshift0.125.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,21.882338,0.0,2461237.0,2461242.0,1048576,0.0,0.129134,0.0,0.129134,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
29632794,85.431751,-44.987979,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid88_snt1_phase-3_redshift0.224.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,21.629608,0.0,2462136.0,2462141.0,1048576,0.0,0.212715,0.0,0.212715,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
171861007,291.584858,-22.706444,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid1131_snt21_phase10_redshift0.267.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,22.385893,0.0,2460860.0,2460865.0,1048576,0.0,0.25364,0.0,0.25364,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
84363587,277.445831,-67.071487,0.0,0.0,2000.0,1,tides-hosts,SF_col00pt775_mass10pt50_sfr02pt00_z00pt450.fits,tides_hostsMay2024,0,0.0,0.0,LSST_r_AB,20.8694,0.0,2461647.6,2462865.0,0,0.0,0.448877,0.0,0.448877,0.0,0.0,0.0,0.0,0.0,0.0,,,,GAL,0.0,0.0
63832379,200.988754,1.163202,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid937_snt70_phase100_redshift0.708.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,21.971357,0.0,2461518.0,2461523.0,1048576,0.0,0.716956,0.0,0.716956,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
157544888,125.948884,-3.428446,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid1106_snt21_phase25_redshift0.014.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,23.27536,0.0,2461838.0,2461843.0,1048576,0.0,0.065589,0.0,0.065589,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
27206517,206.398246,-20.589124,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid106_snt1_phase1_redshift0.248.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,21.122908,0.0,2461894.0,2461899.0,1048576,0.0,0.244265,0.0,0.244265,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
208340137,126.585273,-4.597212,0.0,0.0,2000.0,1,tides-hosts,SF_col00pt550_mass09pt00_sfr20pt00_z00pt375.fits,tides_hostsMay2024,0,0.0,0.0,LSST_r_AB,21.4606,0.0,2461447.7,2462865.0,0,0.0,0.367674,0.0,0.367674,0.0,0.0,0.0,0.0,0.0,0.0,,,,GAL,0.0,0.0
69115133,67.002902,-25.420049,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid110_snt1_phase17_redshift0.248.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,20.41275,0.0,2462592.0,2462597.0,1048576,0.0,0.253435,0.0,0.253435,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
119108183,304.710833,-64.635575,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid82_snt1_phase41_redshift0.198.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,21.77268,0.0,2462291.0,2462296.0,1048576,0.0,0.189285,0.0,0.189285,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
81075345,33.225632,-39.309533,0.0,0.0,2000.0,1,tides-hosts,SF_col00pt400_mass09pt50_sfr10pt00_z00pt350.fits,tides_hostsMay2024,0,0.0,0.0,LSST_r_AB,19.7737,0.0,2461022.6,2462865.0,0,0.0,0.355285,0.0,0.355285,0.0,0.0,0.0,0.0,0.0,0.0,,,,GAL,0.0,0.0
72120465,346.560091,-19.564611,0.0,0.0,2000.0,1,tides-hosts,SF_col00pt400_mass09pt50_sfr10pt00_z00pt325.fits,tides_hostsMay2024,0,0.0,0.0,LSST_r_AB,19.9377,0.0,2461327.5,2462865.0,0,0.0,0.328135,0.0,0.328135,0.0,0.0,0.0,0.0,0.0,0.0,,,,GAL,0.0,0.0
98437036,160.531905,-38.579222,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid91_snt1_phase9_redshift0.224.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,21.08476,0.0,2462589.0,2462594.0,1048576,0.0,0.223896,0.0,0.223896,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
77699697,32.92709,-20.140293,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid1127_snt21_phase25_redshift0.226.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,22.331707,0.0,2461774.0,2461779.0,1048576,0.0,0.216032,0.0,0.216032,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
14456796,87.048493,-25.349415,0.0,0.0,2000.0,1,tides-hosts,SF_col00pt550_mass09pt50_sfr05pt00_z00pt300.fits,tides_hostsMay2024,0,0.0,0.0,LSST_r_AB,22.5705,0.0,2461814.7,2462865.0,0,0.0,0.309862,0.0,0.309862,0.0,0.0,0.0,0.0,0.0,0.0,,,,GAL,0.0,0.0
81602764,29.432385,-10.402923,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid1316_snt25_phase25_redshift0.010.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,19.49785,0.0,2462019.0,2462024.0,1048576,0.0,0.038916,0.0,0.038916,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
48668864,296.047489,-67.43044,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid160_snt1_phase13_redshift0.315.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,22.226927,0.0,2460834.0,2460839.0,1048576,0.0,0.321151,0.0,0.321151,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
35194887,242.382526,10.65374,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid1126_snt21_phase20_redshift0.226.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,22.270945,0.0,2462028.0,2462033.0,1048576,0.0,0.241079,0.0,0.241079,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
118144512,196.142909,-11.143853,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid1372_snt25_phase25_redshift0.284.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,22.291393,0.0,2462563.0,2462568.0,1048576,0.0,0.274632,0.0,0.274632,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
152765121,26.847513,-14.904924,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid174_snt1_phase1_redshift0.335.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,21.865898,0.0,2461297.0,2461302.0,1048576,0.0,0.325347,0.0,0.325347,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
151231614,221.405998,10.565704,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid207_snt1_phase-3_redshift0.375.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,22.293114,0.0,2461115.0,2461120.0,1048576,0.0,0.381878,0.0,0.381878,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
79210608,352.753792,-49.685325,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid1330_snt25_phase25_redshift0.132.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,20.780804,0.0,2461724.0,2461729.0,1048576,0.0,0.13358,0.0,0.13358,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
164244685,186.09754,-4.722154,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid107_snt1_phase5_redshift0.248.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,21.348639,0.0,2461556.0,2461561.0,1048576,0.0,0.250894,0.0,0.250894,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
79145552,170.176396,-46.739492,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid175_snt1_phase5_redshift0.335.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,22.135427,0.0,2462222.0,2462227.0,1048576,0.0,0.327056,0.0,0.327056,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
70302881,20.749954,-26.43773,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid59_snt1_phase17_redshift0.169.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,19.843403,0.0,2462530.0,2462535.0,1048576,0.0,0.159161,0.0,0.159161,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
43096035,318.154889,-34.464947,0.0,0.0,2000.0,1,tides-hosts,SF_col00pt780_mass10pt78_sfr05pt00_z00pt475.fits,tides_hostsMay2024,0,0.0,0.0,LSST_r_AB,21.62,0.0,2460927.7,2462865.0,0,0.0,0.477184,0.0,0.477184,0.0,0.0,0.0,0.0,0.0,0.0,,,,GAL,0.0,0.0
100899362,39.104676,-43.556151,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid140_snt1_phase1_redshift0.293.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,21.739773,0.0,2461346.0,2461351.0,1048576,0.0,0.301241,0.0,0.301241,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
159064619,246.233012,-56.322671,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid158_snt1_phase5_redshift0.315.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,22.720697,0.0,2461909.0,2461914.0,1048576,0.0,0.322207,0.0,0.322207,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
136076932,4.206563,-49.210471,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid132_snt1_phase37_redshift0.271.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,22.781515,0.0,2460907.0,2460912.0,1048576,0.0,0.266538,0.0,0.266538,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
3017604,81.501627,-31.07571,0.0,0.0,2000.0,1,tides-hosts,SF_col00pt725_mass09pt61_sfr05pt00_z00pt375.fits,tides_hostsMay2024,0,0.0,0.0,LSST_r_AB,21.9048,0.0,2461436.6,2462865.0,0,0.0,0.378028,0.0,0.378028,0.0,0.0,0.0,0.0,0.0,0.0,,,,GAL,0.0,0.0
120921761,92.327697,-51.708959,0.0,0.0,2000.0,1,tides-hosts,SF_col00pt500_mass10pt00_sfr02pt00_z00pt000.fits,tides_hostsMay2024,0,0.0,0.0,LSST_r_AB,20.6403,0.0,2461443.6,2462865.0,0,0.0,0.154352,0.0,0.154352,0.0,0.0,0.0,0.0,0.0,0.0,,,,GAL,0.0,0.0
170401810,24.357507,-65.931563,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid224_snt1_phase-3_redshift0.395.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,22.418283,0.0,2462398.0,2462403.0,1048576,0.0,0.395418,0.0,0.395418,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
146835980,24.734316,-0.136158,0.0,0.0,2000.0,1,tides-hosts,SF_col00pt650_mass09pt50_sfr05pt00_z00pt350.fits,tides_hostsMay2024,0,0.0,0.0,LSST_r_AB,21.4032,0.0,2462205.6,2462865.0,0,0.0,0.346719,0.0,0.346719,0.0,0.0,0.0,0.0,0.0,0.0,,,,GAL,0.0,0.0
88251390,251.152115,13.526455,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid1501_snt32_phase5_redshift0.363.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,22.023664,0.0,2461912.0,2461917.0,1048576,0.0,0.354353,0.0,0.354353,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
108362351,7.407799,-54.999615,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid855_snt70_phase0_redshift0.520.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,20.215311,0.0,2460946.0,2460951.0,1048576,0.0,0.526638,0.0,0.526638,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
87858170,343.064407,-3.816798,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid74_snt1_phase9_redshift0.198.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,20.287445,0.0,2462099.0,2462104.0,1048576,0.0,0.183456,0.0,0.183456,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
165234871,212.300006,3.719954,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid1138_snt21_phase10_redshift0.304.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,21.630568,0.0,2461564.0,2461569.0,1048576,0.0,0.306595,0.0,0.306595,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
58916951,191.225006,12.470064,0.0,0.0,2000.0,1,tides-hosts,SF_col00pt650_mass09pt50_sfr05pt00_z00pt450.fits,tides_hostsMay2024,0,0.0,0.0,LSST_r_AB,21.8931,0.0,2461181.6,2462865.0,0,0.0,0.456615,0.0,0.456615,0.0,0.0,0.0,0.0,0.0,0.0,,,,GAL,0.0,0.0
94320666,239.903594,-1.154102,0.0,0.0,2000.0,1,tides-hosts,SF_col00pt650_mass09pt50_sfr05pt00_z00pt275.fits,tides_hostsMay2024,0,0.0,0.0,LSST_r_AB,22.1273,0.0,2460905.5,2462865.0,0,0.0,0.277386,0.0,0.277386,0.0,0.0,0.0,0.0,0.0,0.0,,,,GAL,0.0,0.0
109663862,191.716607,10.757906,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid50_snt1_phase49_redshift0.136.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,21.826134,0.0,2461819.0,2461824.0,1048576,0.0,0.116478,0.0,0.116478,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
108856563,219.601799,13.894081,0.0,0.0,2000.0,1,tides-sn,SN_spec_specid1428_snt32_phase25_redshift0.092.fits,tides_snMay2024,0,0.0,0.0,LSST_r_AB,21.032084,0.0,2460886.0,2460891.0,1048576,0.0,0.070293,0.0,0.070293,0.0,0.0,0.0,0.0,0.0,0.0,,,,TRA,0.0,0.0
54138313,271.074543,10.870898,0.0,0.0,2000.0,1,tides-hosts,SF_col00pt700_mass10pt00_sfr05pt00_z00pt275.fits,tides_hostsMay2024,0,0.0,0.0,LSST_r_AB,20.6541,0.0,2462650.8,2462865.0,0,0.0,0.286488,0.0,0.286488,0.0,0.0,0.0,0.0,0.0,0.0,,,,GAL,0.0,0.0
